m1_a11,m1_a12,m1_a22,m1_b1,m1_b2,m2_a33,m2_a34,m2_a44,m2_b3,m2_b4,m3_a13,m3_a14,m3_a23,m3_a24
0.8060118284083011,1.9405164590326216,0.866058428979688,1.404792550633786,1.427460057751819,1.5280351329109674,1.0263452781116205,1.6744061924623184,0.2985203043692746,0.3148106230285351,2.0354162186645195,0.9984233751423942,2.0123626338828444,0.9954012487097458
0.8083147570279274,1.8707965931837771,0.8844789303145127,1.3330812488109725,1.3719057010289921,1.4673422312211426,1.0092877801856932,1.6078896354694925,0.29181359570826626,0.32145550929927486,1.9938640189869445,1.0345998329019066,2.0212330213472116,1.0201668670335158
0.7836794066821162,1.9616622951386298,0.8443800776440487,1.3883121857912608,1.4298151232585812,1.46973463900217,1.039816607617979,1.61331535265875,0.2755251030668746,0.3257720762749808,1.9226370746537964,0.9852942728131393,1.9182305807447226,0.9892056399215249
0.8055740887318641,1.92061461239555,0.8692804700255308,1.3695352912880967,1.3955950501082455,1.4088064320228608,1.0230224770332146,1.5588998303152966,0.25044987762741966,0.286116939721105,2.044088680610625,1.0272427089478642,2.0733524043637663,1.0165924439615301
0.8070337393591684,2.0985209096081823,0.8516546684603029,1.4883869388657205,1.5385285930530987,1.5555754494650635,0.9881977524077743,1.682260448456699,0.2792291828592849,0.32254628914003347,1.9343184773583577,1.0362531996740827,1.9714209299757688,1.023657642911071
0.7828555659673673,2.060589025360558,0.8320947576081109,1.46257032717445,1.5033519585736954,1.4768398454610336,0.9814857485714248,1.663045977562238,0.32225596391225814,0.33813611980681146,2.001297597835614,0.9767792304891219,2.0096491146236954,0.9732851333489543
0.8447785882674742,1.9587109792893367,0.8938069539919553,1.3943598880702355,1.4334642171424872,1.5109258947489517,1.0125128894706739,1.624990613269784,0.2919433314305039,0.3346975506188491,1.9795087750996816,0.9797184673513424,1.969704717585079,0.9830251815347075
0.811371990101883,2.1351461483206586,0.8612257323854308,1.5398496224307592,1.5471477442791093,1.4378422842836016,1.022950684396076,1.6009744191836914,0.29661342285769904,0.33558758822321094,2.0535846460739413,1.0213798609638103,2.0257720925903917,1.0209666055064819
0.7714087160671365,2.058905929219496,0.8472484280883392,1.4782852663447204,1.497797073098862,1.5261568577829283,1.05591377228126,1.672647911728422,0.313111087165769,0.3414485724684259,1.9365109404517589,1.0045554264892471,1.9453769440353703,1.0105533115709997
0.8157572866072119,1.9805101169894828,0.8740339908313909,1.4125852950884044,1.439038980637073,1.454283525711895,1.0476469217976039,1.6528498985214357,0.3361133775623253,0.353380223504368,2.0234521944681174,0.9794181542036896,2.009496498350344,0.9843322641597612
0.7766076399145443,1.8500356571075856,0.8349834099543847,1.3227509932334873,1.3558190646708594,1.4914974766978906,0.9783410797397133,1.6078035063954528,0.32650009309891276,0.35135019771172404,1.949612155559078,0.9894345865564124,1.9831815528024805,1.01005785259283
0.8188900304898189,2.1374565543554445,0.8751552122946508,1.5185818130321032,1.5634561721914517,1.5526695618743476,0.9959197487949095,1.680984846764867,0.2805532999236762,0.319055314773229,1.969333687260273,0.9978844134181775,2.0155459030229665,0.9895148204274542
0.8278062938961778,1.9166256519941842,0.8866887360873313,1.3684236306215936,1.3937700861929019,1.5474455587339517,1.0268407121967107,1.6909340141317737,0.26114858857125184,0.3047660891304484,1.7818879863475938,0.9530543672513362,1.8522445598704897,0.9536095374873641
0.780303624359559,1.9012760751825866,0.8497764315657395,1.3568057768243076,1.3722125025410399,1.4986781956489836,1.0427199111223588,1.6497848852749852,0.34719228518200207,0.37154888402707437,2.1255259142970746,1.022969293194481,2.0692503756260052,0.9977662338633274
0.8231210271018637,2.0613542259205784,0.8866976532982663,1.469994784049733,1.5082485043013487,1.393912138037597,1.0375587787481917,1.5117734845096134,0.3453798322331891,0.3659021070403021,2.033033415969574,0.9856392343318243,2.0021613246605674,0.9776147697833363
0.809906742246476,2.1463851443803565,0.8572188864844748,1.5268267394728783,1.5641737136715894,1.6795686342036384,0.9974448866867461,1.7836452655401147,0.30376907192858565,0.33762842586074676,1.9539591508437102,0.9164885132860571,1.9718642358327547,0.9453313787125098
0.8197294438398678,2.083056369110631,0.8760023295503079,1.4832820680435466,1.5220349411317022,1.6047515382163882,0.9498390939028594,1.7630381735032117,0.27459023508836355,0.3102610796576904,1.9325206587000203,0.9992838709507165,1.9327934396144906,0.9928610605988017
0.8455230315836948,2.0338345472031416,0.8799788586862861,1.45387943390857,1.4814358943011228,1.543360489493298,0.9600425449501764,1.6746155099051288,0.31926453067787874,0.3455700099737326,1.9702610748272396,0.9777528622331948,1.9523803562896291,0.9844911250808143
0.7941106852159312,2.035685260499917,0.8591974122374971,1.4505693361767993,1.490088167300671,1.4548077731045417,1.0109053405727766,1.5906977504281565,0.29784032627974777,0.3257789132198781,2.043012772089167,1.0506646657690804,2.069231884190482,1.05057400996503
