# condition=Commensal_HOBIC, snapshot_index=100, t=5.000000e-01
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.000000,0.714286,0.571429,0.10996002,0.00036013,0.55163942,0.19933314,0.500000
0.000000,0.714286,0.642857,0.11058918,0.00037665,0.55438451,0.19948101,0.500000
0.000000,0.714286,0.714286,0.10850844,0.00032583,0.54382199,0.19952933,0.500000
0.000000,0.714286,0.785714,0.11071978,0.00037946,0.55591963,0.19916508,0.500000
0.000000,0.714286,0.857143,0.11219451,0.00043474,0.56522910,0.19849386,0.500000
0.000000,0.714286,0.928571,0.11094965,0.00039004,0.55710752,0.19915303,0.500000
0.000000,0.714286,1.000000,0.10946167,0.00034348,0.54922583,0.19930174,0.500000
0.000000,0.785714,0.000000,0.10958016,0.00035153,0.54982331,0.19930068,0.500000
0.000000,0.785714,0.071429,0.11138409,0.00039708,0.55987575,0.19894430,0.500000
0.000000,0.785714,0.142857,0.11036550,0.00036452,0.55386685,0.19926360,0.500000
0.000000,0.785714,0.214286,0.11030612,0.00036634,0.55362508,0.19924336,0.500000
0.000000,0.785714,0.285714,0.10960351,0.00035102,0.55014450,0.19922676,0.500000
0.000000,0.785714,0.357143,0.11023744,0.00037110,0.55358523,0.19913363,0.500000
0.000000,0.785714,0.428571,0.11123363,0.00039622,0.55898955,0.19899054,0.500000
0.000000,0.785714,0.500000,0.11020389,0.00036755,0.55303529,0.19927099,0.500000
0.000000,0.785714,0.571429,0.10870784,0.00033228,0.54493326,0.19948835,0.500000
0.000000,0.785714,0.642857,0.10983359,0.00036028,0.55102411,0.19932629,0.500000
0.000000,0.785714,0.714286,0.10970164,0.00035021,0.55051745,0.19927005,0.500000
0.000000,0.785714,0.785714,0.11035856,0.00037077,0.55461733,0.19898146,0.500000
0.000000,0.785714,0.857143,0.11062039,0.00037649,0.55560073,0.19910052,0.500000
0.000000,0.785714,0.928571,0.10848924,0.00032920,0.54445574,0.19926182,0.500000
0.000000,0.785714,1.000000,0.11094533,0.00038251,0.55702040,0.19917642,0.500000
0.000000,0.857143,0.000000,0.11091469,0.00038492,0.55758139,0.19892108,0.500000
0.000000,0.857143,0.071429,0.11046529,0.00037415,0.55480069,0.19910806,0.500000
0.000000,0.857143,0.142857,0.11019692,0.00036747,0.55322991,0.19918830,0.500000
0.000000,0.857143,0.214286,0.11116594,0.00039196,0.55868096,0.19897929,0.500000
0.000000,0.857143,0.285714,0.11058331,0.00037700,0.55539414,0.19910781,0.500000
0.000000,0.857143,0.357143,0.11140917,0.00039877,0.56010617,0.19890723,0.500000
0.000000,0.857143,0.428571,0.11000033,0.00036004,0.55222276,0.19919558,0.500000
0.000000,0.857143,0.500000,0.10801105,0.00031609,0.54142096,0.19949552,0.500000
0.000000,0.857143,0.571429,0.10943756,0.00034858,0.54895192,0.19935728,0.500000
0.000000,0.857143,0.642857,0.11193333,0.00041836,0.56316754,0.19875671,0.500000
0.000000,0.857143,0.714286,0.11232886,0.00044032,0.56603229,0.19844956,0.500000
0.000000,0.857143,0.785714,0.11054685,0.00037855,0.55550865,0.19900113,0.500000
0.000000,0.857143,0.857143,0.10889039,0.00033610,0.54642142,0.19927915,0.500000
0.000000,0.857143,0.928571,0.11168376,0.00040489,0.56144540,0.19892185,0.500000
0.000000,0.857143,1.000000,0.11057308,0.00038242,0.55530915,0.19911986,0.500000
0.000000,0.928571,0.000000,0.11069345,0.00038703,0.55599461,0.19909087,0.500000
0.000000,0.928571,0.071429,0.11163076,0.00040767,0.56086444,0.19903341,0.500000
0.000000,0.928571,0.142857,0.11072409,0.00038034,0.55584101,0.19920101,0.500000
0.000000,0.928571,0.214286,0.11095281,0.00038393,0.55697068,0.19920763,0.500000
0.000000,0.928571,0.285714,0.11004883,0.00035969,0.55205846,0.19934270,0.500000
0.000000,0.928571,0.357143,0.10941262,0.00035442,0.54950577,0.19911096,0.500000
0.000000,0.928571,0.428571,0.11270098,0.00044864,0.56772870,0.19851203,0.500000
