# condition=Dysbiotic_HOBIC, snapshot_index=20, t=5.000000e-02
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.00000000e+00,3.57142857e-01,2.14285714e-01,6.95630018e-02,1.46845914e-02,4.29531707e-01,1.61950796e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,2.85714286e-01,7.03363594e-02,1.63332542e-02,4.38826589e-01,1.60282811e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,3.57142857e-01,6.97147975e-02,1.14863024e-02,4.21070393e-01,1.65565660e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,4.28571429e-01,7.01092662e-02,1.16331189e-02,4.26466197e-01,1.64395834e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,5.00000000e-01,7.05787015e-02,9.28876811e-03,4.25416121e-01,1.65905094e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,5.71428571e-01,6.95922535e-02,1.11059345e-02,4.18379244e-01,1.66337729e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,6.42857143e-01,6.99383682e-02,1.20403697e-02,4.23962723e-01,1.64963485e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,7.14285714e-01,6.98325105e-02,1.29798027e-02,4.27748564e-01,1.63255979e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,7.85714286e-01,6.91677453e-02,7.72366221e-03,4.04793582e-01,1.70871645e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,8.57142857e-01,6.95610362e-02,9.71734830e-03,4.13610918e-01,1.68179884e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,9.28571429e-01,7.03349825e-02,1.05258032e-02,4.25822462e-01,1.65174430e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,1.00000000e+00,7.03099962e-02,1.43184028e-02,4.36369320e-01,1.61124976e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,0.00000000e+00,7.09463042e-02,1.87334534e-02,4.58289396e-01,1.54806777e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,7.14285714e-02,7.00224945e-02,1.59394034e-02,4.35660683e-01,1.60727138e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,1.42857143e-01,6.90955247e-02,7.17717099e-03,4.02276590e-01,1.71761237e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,2.14285714e-01,7.05379104e-02,1.63671557e-02,4.43525362e-01,1.59039181e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,2.85714286e-01,6.96717109e-02,1.25210205e-02,4.19635879e-01,1.66028966e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,3.57142857e-01,7.01826866e-02,6.35163000e-03,4.11166984e-01,1.70691445e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,4.28571429e-01,6.96885406e-02,9.33353002e-03,4.14008256e-01,1.68326452e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,5.00000000e-01,6.91072575e-02,1.44998547e-02,4.19911100e-01,1.64575925e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,5.71428571e-01,6.94862267e-02,1.55008876e-02,4.28841101e-01,1.62032572e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,6.42857143e-01,6.99862619e-02,7.65615133e-03,4.14755219e-01,1.68741124e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,7.14285714e-01,7.05801972e-02,1.24754832e-02,4.35336831e-01,1.62127788e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,7.85714286e-01,7.03443306e-02,1.23359523e-02,4.28261617e-01,1.64255510e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,8.57142857e-01,6.95682646e-02,1.04752054e-02,4.17506298e-01,1.66628060e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,9.28571429e-01,6.96033838e-02,1.66168000e-02,4.34335893e-01,1.60252433e-01,5.00000000e-02
