# condition=Commensal_HOBIC, snapshot_index=20, t=5.000000e-02
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.00000000e+00,2.85714286e-01,1.42857143e-01,6.94406664e-02,1.23426778e-02,4.26192650e-01,1.62932576e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,2.14285714e-01,6.93498076e-02,1.30758750e-02,4.25740703e-01,1.62892124e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,2.85714286e-01,7.02150059e-02,1.90090884e-02,4.53496550e-01,1.54830298e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,3.57142857e-01,7.01215324e-02,1.94177803e-02,4.53631356e-01,1.54578231e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,4.28571429e-01,7.03770192e-02,1.17369852e-02,4.33545769e-01,1.62328926e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,5.00000000e-01,6.95107018e-02,1.10853899e-02,4.22530961e-01,1.64510316e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,5.71428571e-01,6.99357148e-02,1.34920109e-02,4.34436304e-01,1.60980365e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,6.42857143e-01,6.95849235e-02,1.48271592e-02,4.33230584e-01,1.60618678e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,7.14285714e-01,6.94553697e-02,8.86693552e-03,4.13977958e-01,1.67775526e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,7.85714286e-01,6.92858420e-02,8.98556595e-03,4.11993128e-01,1.68172324e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,8.57142857e-01,7.02006772e-02,1.22157200e-02,4.35467494e-01,1.61207617e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,9.28571429e-01,6.99435920e-02,1.17597328e-02,4.30803404e-01,1.62356173e-01,5.00000000e-02
0.00000000e+00,2.85714286e-01,1.00000000e+00,6.95344955e-02,1.18900999e-02,4.26069463e-01,1.63199904e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,0.00000000e+00,6.94067046e-02,1.08971301e-02,4.20375296e-01,1.65106526e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,7.14285714e-02,6.94185678e-02,1.33253296e-02,4.25578209e-01,1.63115889e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,1.42857143e-01,6.90948491e-02,1.82439635e-02,4.35249118e-01,1.58747821e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,2.14285714e-01,6.91979919e-02,1.45794489e-02,4.29997526e-01,1.60926489e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,2.85714286e-01,7.00095935e-02,1.60327517e-02,4.39207204e-01,1.59399921e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,3.57142857e-01,6.93323807e-02,1.15551555e-02,4.21575385e-01,1.64460220e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,4.28571429e-01,6.97845120e-02,1.14928946e-02,4.26931588e-01,1.63455959e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,5.00000000e-01,7.02182792e-02,9.34669157e-03,4.25930394e-01,1.64858578e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,5.71428571e-01,6.92661713e-02,1.10086089e-02,4.18813051e-01,1.65386850e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,6.42857143e-01,6.96545092e-02,1.17798349e-02,4.24381763e-01,1.64131721e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,7.14285714e-01,6.94573330e-02,1.29517638e-02,4.28241463e-01,1.62191985e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,7.85714286e-01,6.88456369e-02,7.79351378e-03,4.05295391e-01,1.69865334e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,8.57142857e-01,6.92015097e-02,9.79697652e-03,4.14102538e-01,1.67112015e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,9.28571429e-01,6.99232001e-02,1.07301936e-02,4.26397411e-01,1.63985986e-01,5.00000000e-02
0.00000000e+00,3.57142857e-01,1.00000000e+00,6.99247189e-02,1.42458872e-02,4.36851684e-01,1.60065124e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,0.00000000e+00,7.05309446e-02,1.85656614e-02,4.58788301e-01,1.53733093e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,7.14285714e-02,6.96866373e-02,1.56839913e-02,4.36078107e-01,1.59803109e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,1.42857143e-01,6.87680962e-02,7.30341652e-03,4.02800415e-01,1.70724989e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,2.14285714e-01,7.01806004e-02,1.61352724e-02,4.43976154e-01,1.58072905e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,2.85714286e-01,6.94254723e-02,1.21563847e-02,4.20001227e-01,1.65298261e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,3.57142857e-01,6.98849208e-02,6.36606455e-03,4.11630934e-01,1.69775678e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,4.28571429e-01,6.94054400e-02,9.17296131e-03,4.14426355e-01,1.67473519e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,5.00000000e-01,6.88356366e-02,1.41631964e-02,4.20244309e-01,1.63799093e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,5.71428571e-01,6.91278596e-02,1.53687127e-02,4.29230963e-01,1.61050496e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,6.42857143e-01,6.96582748e-02,7.72626603e-03,4.15282128e-01,1.67737232e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,7.14285714e-01,7.02323367e-02,1.23620810e-02,4.35834780e-01,1.61144406e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,7.85714286e-01,6.98730122e-02,1.27216372e-02,4.28917148e-01,1.62905616e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,8.57142857e-01,6.92411117e-02,1.04095248e-02,4.17976153e-01,1.65658043e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,9.28571429e-01,6.92318001e-02,1.64693714e-02,4.34773698e-01,1.59236404e-01,5.00000000e-02
0.00000000e+00,4.28571429e-01,1.00000000e+00,6.94440502e-02,1.03397620e-02,4.18350829e-01,1.65994772e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,0.00000000e+00,6.99670819e-02,1.06040874e-02,4.26045812e-01,1.64224316e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,7.14285714e-02,6.94413527e-02,1.30688119e-02,4.24720423e-01,1.63498972e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,1.42857143e-01,7.05981378e-02,1.36852899e-02,4.44522225e-01,1.58818016e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,2.14285714e-01,7.10793597e-02,1.69294036e-02,4.63009399e-01,1.53516019e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,2.85714286e-01,6.97411415e-02,1.19145365e-02,4.24012768e-01,1.64478871e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,3.57142857e-01,6.98428476e-02,1.57636308e-02,4.40515484e-01,1.58547997e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,4.28571429e-01,6.96174613e-02,1.49396433e-02,4.34013542e-01,1.60403892e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,5.00000000e-01,7.06632874e-02,1.17221310e-02,4.39744092e-01,1.60691840e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,5.71428571e-01,6.98138474e-02,1.02274082e-02,4.21921548e-01,1.65466418e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,6.42857143e-01,6.98264157e-02,1.17595009e-02,4.27900691e-01,1.63183694e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,7.14285714e-01,6.93636304e-02,8.40955848e-03,4.13081928e-01,1.67917369e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,7.85714286e-01,6.92320983e-02,1.07012730e-02,4.17307640e-01,1.65901823e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,8.57142857e-01,6.96386347e-02,1.13634764e-02,4.25208588e-01,1.63775231e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,9.28571429e-01,6.94892959e-02,1.73099687e-02,4.38855655e-01,1.58342032e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,1.00000000e+00,7.06552473e-02,1.55209523e-02,4.49065893e-01,1.57338262e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,0.00000000e+00,6.87848490e-02,9.18797469e-03,4.08606836e-01,1.68339937e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,7.14285714e-02,7.02871904e-02,1.46517795e-02,4.43606247e-01,1.58444997e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,1.42857143e-01,6.98710571e-02,1.53939146e-02,4.39038919e-01,1.59145474e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,2.14285714e-01,6.94853918e-02,1.52927359e-02,4.34394892e-01,1.59959044e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,2.85714286e-01,6.98394569e-02,1.61580766e-02,4.40322890e-01,1.58609644e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,3.57142857e-01,6.98098690e-02,1.23755168e-02,4.31300380e-01,1.61859048e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,4.28571429e-01,6.98447784e-02,1.94609330e-02,4.50353108e-01,1.55088923e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,5.00000000e-01,7.02493728e-02,1.23816600e-02,4.32103930e-01,1.62575177e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,5.71428571e-01,6.97856930e-02,8.75242955e-03,4.18216824e-01,1.66864863e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,6.42857143e-01,6.98579991e-02,1.09071001e-02,4.25176299e-01,1.64303606e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,7.14285714e-01,6.94701641e-02,1.62271721e-02,4.33123787e-01,1.60393325e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,7.85714286e-01,6.92976139e-02,9.22161516e-03,4.13230581e-01,1.67697206e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,8.57142857e-01,7.07283362e-02,1.44770662e-02,4.48113927e-01,1.57835613e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,9.28571429e-01,6.98788437e-02,1.29751264e-02,4.31520777e-01,1.61936220e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,1.00000000e+00,6.87724056e-02,6.78720644e-03,4.00573950e-01,1.71684668e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,0.00000000e+00,6.93575997e-02,1.13273187e-02,4.20729301e-01,1.64850890e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,7.14285714e-02,6.95516044e-02,1.05499160e-02,4.19965321e-01,1.65612733e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,1.42857143e-01,6.93912775e-02,1.34158853e-02,4.26604767e-01,1.62659405e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,2.14285714e-01,6.97654142e-02,1.96341543e-02,4.50812713e-01,1.54754762e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,2.85714286e-01,7.04878709e-02,2.17113019e-02,4.63873746e-01,1.51954862e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,3.57142857e-01,6.92814878e-02,1.25957278e-02,4.23759274e-01,1.63492558e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,4.28571429e-01,6.97130809e-02,1.16351687e-02,4.24633330e-01,1.64172419e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,5.00000000e-01,6.89220896e-02,8.94424580e-03,4.05478006e-01,1.69977381e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,5.71428571e-01,6.99000588e-02,1.23370594e-02,4.32491468e-01,1.61621821e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,6.42857143e-01,6.98422840e-02,1.23213772e-02,4.28373208e-01,1.63040738e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,7.14285714e-01,6.90005140e-02,9.43593041e-03,4.11338292e-01,1.67746391e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,7.85714286e-01,6.94683522e-02,1.05830048e-02,4.20454270e-01,1.65222135e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,8.57142857e-01,6.91256559e-02,1.12695020e-02,4.18220064e-01,1.65285365e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,9.28571429e-01,6.94280677e-02,1.28994162e-02,4.22626307e-01,1.64277676e-01,5.00000000e-02
0.00000000e+00,6.42857143e-01,1.00000000e+00,6.89299006e-02,1.07108021e-02,4.13537469e-01,1.66683567e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,0.00000000e+00,7.01212464e-02,1.68067398e-02,4.43277326e-01,1.58188209e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,7.14285714e-02,7.05053467e-02,1.08144191e-02,4.33282954e-01,1.62723564e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,1.42857143e-01,6.84404532e-02,5.94111191e-03,3.93932491e-01,1.73736503e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,2.14285714e-01,6.85880912e-02,7.43680661e-03,4.01787218e-01,1.70707499e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,2.85714286e-01,6.97075999e-02,1.19390263e-02,4.26438463e-01,1.63464617e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,3.57142857e-01,7.03275225e-02,2.01263484e-02,4.60272521e-01,1.52795397e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,4.28571429e-01,6.91017680e-02,1.19575609e-02,4.20263779e-01,1.64424753e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,5.00000000e-01,6.99212572e-02,1.73660458e-02,4.46138329e-01,1.56725510e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,5.71428571e-01,6.95829858e-02,1.16933761e-02,4.25001130e-01,1.63724237e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,6.42857143e-01,7.05849297e-02,1.05862429e-02,4.34696379e-01,1.62377542e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,7.14285714e-01,6.93748318e-02,7.19718217e-03,4.09192966e-01,1.69540626e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,7.85714286e-01,7.00125488e-02,1.35562355e-02,4.33186504e-01,1.61622184e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,8.57142857e-01,7.03357336e-02,1.80285291e-02,4.51429077e-01,1.55806830e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,9.28571429e-01,7.02343462e-02,1.21116425e-02,4.35714041e-01,1.61193672e-01,5.00000000e-02
0.00000000e+00,7.14285714e-01,1.00000000e+00,6.90360711e-02,1.30017910e-02,4.20891333e-01,1.64023504e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,0.00000000e+00,6.94613536e-02,1.09709969e-02,4.19828483e-01,1.65451741e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,7.14285714e-02,7.00777664e-02,1.52744873e-02,4.41348152e-01,1.58781148e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,1.42857143e-01,6.98805442e-02,1.27338908e-02,4.31139891e-01,1.62083226e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,2.14285714e-01,6.96644597e-02,1.28752967e-02,4.29422028e-01,1.62228426e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,2.85714286e-01,6.92551038e-02,1.14868782e-02,4.19977924e-01,1.64901772e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,3.57142857e-01,7.00972078e-02,9.34291874e-03,4.25584170e-01,1.64708212e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,4.28571429e-01,6.95321179e-02,1.76167144e-02,4.40071405e-01,1.58001899e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,5.00000000e-01,6.94266951e-02,1.36341213e-02,4.27976719e-01,1.62220728e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,5.71428571e-01,6.93389253e-02,7.64764095e-03,4.10853266e-01,1.68768100e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,6.42857143e-01,6.95920744e-02,1.15437714e-02,4.22841101e-01,1.64582095e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,7.14285714e-01,6.95239891e-02,1.14289352e-02,4.22506451e-01,1.64551308e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,7.85714286e-01,6.95487198e-02,1.52421921e-02,4.30346014e-01,1.61611163e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,8.57142857e-01,6.94784380e-02,1.46108197e-02,4.32610678e-01,1.60602689e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,9.28571429e-01,6.87761773e-02,8.79546445e-03,4.05989059e-01,1.69404017e-01,5.00000000e-02
0.00000000e+00,7.85714286e-01,1.00000000e+00,6.98753977e-02,1.47137451e-02,4.37850331e-01,1.59587404e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,0.00000000e+00,6.96886860e-02,1.57242608e-02,4.36102083e-01,1.59799021e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,7.14285714e-02,6.98225016e-02,1.18865273e-02,4.29963976e-01,1.62391515e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,1.42857143e-01,6.96147055e-02,1.19954747e-02,4.26436322e-01,1.63247599e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,2.14285714e-01,6.96840367e-02,1.57274280e-02,4.39335327e-01,1.58612414e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,2.85714286e-01,7.01260771e-02,1.12852067e-02,4.31569859e-01,1.62490674e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,3.57142857e-01,6.98641890e-02,1.76510109e-02,4.45635683e-01,1.56774226e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,4.28571429e-01,6.93438836e-02,1.26546112e-02,4.25171391e-01,1.63096307e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,5.00000000e-01,6.89057967e-02,7.10208953e-03,4.02873429e-01,1.71035843e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,5.71428571e-01,6.97047869e-02,9.39094939e-03,4.17958673e-01,1.66774352e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,6.42857143e-01,6.98674109e-02,1.93493535e-02,4.51326646e-01,1.54804533e-01,5.00000000e-02
0.00000000e+00,8.57142857e-01,7.14285714e-01,6.97385771e-02,2.08111446e-02,4.53001220e-01,1.53947879e-01,5.00000000e-02
