# condition=Commensal_Static, snapshot_index=20, t=5.000000e-02
x,y,z,phi_pg,di,phi_tot,r_pg,t
0.00000000e+00,5.00000000e-01,1.42857143e-01,7.07758711e-02,1.32191107e-02,4.44170870e-01,1.59343793e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,2.14285714e-01,7.12662422e-02,1.63344840e-02,4.62573179e-01,1.54064795e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,2.85714286e-01,6.98955596e-02,1.16070303e-02,4.23727672e-01,1.64953965e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,3.57142857e-01,7.00224902e-02,1.52920555e-02,4.40147927e-01,1.59088538e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,4.28571429e-01,6.97991385e-02,1.44885766e-02,4.33707118e-01,1.60936115e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,5.00000000e-01,7.08487812e-02,1.12527319e-02,4.39411252e-01,1.61235701e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,5.71428571e-01,6.99859842e-02,9.87690063e-03,4.21644304e-01,1.65983469e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,6.42857143e-01,7.00226483e-02,1.12985517e-02,4.27583426e-01,1.63763710e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,7.14285714e-01,6.95616025e-02,7.98852452e-03,4.12753124e-01,1.68530772e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,7.85714286e-01,6.94355752e-02,1.02440271e-02,4.16983686e-01,1.66518686e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,8.57142857e-01,6.98331938e-02,1.09087375e-02,4.24869469e-01,1.64363879e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,9.28571429e-01,6.96960283e-02,1.67441999e-02,4.38510659e-01,1.58938048e-01,5.00000000e-02
0.00000000e+00,5.00000000e-01,1.00000000e+00,7.08199996e-02,1.50631386e-02,4.48683837e-01,1.57839427e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,0.00000000e+00,6.89532616e-02,8.86500160e-03,4.08298544e-01,1.68879518e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,7.14285714e-02,7.04694068e-02,1.41707454e-02,4.43238847e-01,1.58987434e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,1.42857143e-01,7.00488648e-02,1.49381124e-02,4.38693627e-01,1.59676049e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,2.14285714e-01,6.96939650e-02,1.47379633e-02,4.33997764e-01,1.60586000e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,2.85714286e-01,7.00338983e-02,1.56403391e-02,4.39997994e-01,1.59168676e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,3.57142857e-01,7.00097109e-02,1.18761245e-02,4.30928714e-01,1.62462395e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,4.28571429e-01,7.00357269e-02,1.89042919e-02,4.49982327e-01,1.55641061e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,5.00000000e-01,7.04165316e-02,1.20165663e-02,4.31841826e-01,1.63060934e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,5.71428571e-01,6.99860172e-02,8.32631318e-03,4.17921189e-01,1.67462237e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,6.42857143e-01,7.00347120e-02,1.05240435e-02,4.24879564e-01,1.64834268e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,7.14285714e-01,6.96223617e-02,1.58530675e-02,4.32812955e-01,1.60860161e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,7.85714286e-01,6.94705663e-02,8.89279368e-03,4.12960568e-01,1.68225665e-01,5.00000000e-02
0.00000000e+00,5.71428571e-01,8.57142857e-01,7.09292231e-02,1.39338239e-02,4.47777464e-01,1.58402843e-01,5.00000000e-02
