x,y,z,phi_pg,di
1.42857143e-01,8.57142857e-01,4.28571429e-01,7.52677321e-02,9.63367980e-03
1.42857143e-01,8.57142857e-01,5.00000000e-01,7.49667049e-02,9.81885353e-03
1.42857143e-01,8.57142857e-01,5.71428571e-01,7.45484489e-02,1.40201551e-02
1.42857143e-01,8.57142857e-01,6.42857143e-01,7.52354426e-02,1.06997565e-02
1.42857143e-01,8.57142857e-01,7.14285714e-01,7.36700432e-02,7.00541292e-03
1.42857143e-01,8.57142857e-01,7.85714286e-01,7.38013137e-02,1.43913143e-02
1.42857143e-01,8.57142857e-01,8.57142857e-01,7.55974312e-02,1.65050407e-02
1.42857143e-01,8.57142857e-01,9.28571429e-01,7.52471300e-02,9.36776971e-03
1.42857143e-01,8.57142857e-01,1.00000000e+00,7.43332232e-02,8.79897602e-03
1.42857143e-01,9.28571429e-01,0.00000000e+00,7.51428823e-02,9.69533911e-03
1.42857143e-01,9.28571429e-01,7.14285714e-02,7.56848546e-02,1.17785093e-02
1.42857143e-01,9.28571429e-01,1.42857143e-01,7.46902241e-02,5.75029414e-03
1.42857143e-01,9.28571429e-01,2.14285714e-01,7.40306937e-02,6.82845834e-03
1.42857143e-01,9.28571429e-01,2.85714286e-01,7.45626134e-02,7.08637645e-03
1.42857143e-01,9.28571429e-01,3.57142857e-01,7.56012306e-02,1.24981689e-02
1.42857143e-01,9.28571429e-01,4.28571429e-01,7.52816652e-02,7.88213886e-03
1.42857143e-01,9.28571429e-01,5.00000000e-01,7.45139276e-02,1.35709110e-02
1.42857143e-01,9.28571429e-01,5.71428571e-01,7.42118835e-02,7.47661462e-03
1.42857143e-01,9.28571429e-01,6.42857143e-01,7.54343837e-02,1.08520654e-02
1.42857143e-01,9.28571429e-01,7.14285714e-01,7.42938835e-02,7.51396766e-03
1.42857143e-01,9.28571429e-01,7.85714286e-01,7.37623029e-02,7.13369514e-03
1.42857143e-01,9.28571429e-01,8.57142857e-01,7.53106707e-02,1.15614553e-02
1.42857143e-01,9.28571429e-01,9.28571429e-01,7.38320711e-02,1.21423361e-02
1.42857143e-01,9.28571429e-01,1.00000000e+00,7.50249894e-02,7.99408847e-03
1.42857143e-01,1.00000000e+00,0.00000000e+00,7.39499226e-02,6.92147802e-03
1.42857143e-01,1.00000000e+00,7.14285714e-02,7.27896330e-02,1.55742417e-02
1.42857143e-01,1.00000000e+00,1.42857143e-01,7.50444814e-02,9.14515113e-03
1.42857143e-01,1.00000000e+00,2.14285714e-01,7.49149154e-02,7.50160143e-03
1.42857143e-01,1.00000000e+00,2.85714286e-01,7.40591672e-02,8.50968457e-03
1.42857143e-01,1.00000000e+00,3.57142857e-01,7.38799850e-02,7.52493354e-03
1.42857143e-01,1.00000000e+00,4.28571429e-01,7.37034260e-02,6.32338550e-03
1.42857143e-01,1.00000000e+00,5.00000000e-01,7.47253897e-02,9.94543499e-03
1.42857143e-01,1.00000000e+00,5.71428571e-01,7.42257716e-02,6.17371492e-03
1.42857143e-01,1.00000000e+00,6.42857143e-01,7.34995980e-02,5.92831807e-03
1.42857143e-01,1.00000000e+00,7.14285714e-01,7.49894386e-02,1.00263930e-02
1.42857143e-01,1.00000000e+00,7.85714286e-01,7.48013888e-02,9.10591867e-03
1.42857143e-01,1.00000000e+00,8.57142857e-01,7.44746709e-02,6.71171026e-03
1.42857143e-01,1.00000000e+00,9.28571429e-01,7.42101621e-02,6.82176436e-03
1.42857143e-01,1.00000000e+00,1.00000000e+00,7.56275104e-02,1.14950309e-02
2.14285714e-01,0.00000000e+00,0.00000000e+00,7.42970009e-02,1.13064611e-02
2.14285714e-01,0.00000000e+00,7.14285714e-02,7.53547103e-02,1.39300615e-02
2.14285714e-01,0.00000000e+00,1.42857143e-01,7.45734988e-02,9.97706376e-03
2.14285714e-01,0.00000000e+00,2.14285714e-01,7.43943486e-02,8.26472366e-03
2.14285714e-01,0.00000000e+00,2.85714286e-01,7.50635126e-02,9.47482910e-03
2.14285714e-01,0.00000000e+00,3.57142857e-01,7.43366260e-02,1.03680381e-02
2.14285714e-01,0.00000000e+00,4.28571429e-01,7.46865248e-02,1.15657784e-02
2.14285714e-01,0.00000000e+00,5.00000000e-01,7.48614271e-02,1.22739813e-02
2.14285714e-01,0.00000000e+00,5.71428571e-01,7.47581375e-02,9.04992602e-03
2.14285714e-01,0.00000000e+00,6.42857143e-01,7.39824081e-02,7.86755258e-03
2.14285714e-01,0.00000000e+00,7.14285714e-01,7.36878690e-02,8.92889910e-03
2.14285714e-01,0.00000000e+00,7.85714286e-01,7.46324797e-02,1.22396553e-02
2.14285714e-01,0.00000000e+00,8.57142857e-01,7.48439338e-02,1.07740515e-02
2.14285714e-01,0.00000000e+00,9.28571429e-01,7.45027575e-02,7.58817869e-03
2.14285714e-01,0.00000000e+00,1.00000000e+00,7.56104086e-02,9.91718906e-03
2.14285714e-01,7.14285714e-02,0.00000000e+00,7.41559885e-02,9.48174691e-03
2.14285714e-01,7.14285714e-02,7.14285714e-02,7.39062558e-02,6.55417385e-03
2.14285714e-01,7.14285714e-02,1.42857143e-01,7.49049894e-02,1.00139427e-02
2.14285714e-01,7.14285714e-02,2.14285714e-01,7.33258750e-02,6.49301807e-03
2.14285714e-01,7.14285714e-02,2.85714286e-01,7.32436215e-02,4.23929102e-03
2.14285714e-01,7.14285714e-02,3.57142857e-01,7.48283211e-02,7.57487311e-03
2.14285714e-01,7.14285714e-02,4.28571429e-01,7.41902664e-02,7.34997862e-03
2.14285714e-01,7.14285714e-02,5.00000000e-01,7.47680135e-02,7.56303459e-03
2.14285714e-01,7.14285714e-02,5.71428571e-01,7.30709543e-02,1.21839646e-02
2.14285714e-01,7.14285714e-02,6.42857143e-01,7.42623712e-02,6.64203756e-03
2.14285714e-01,7.14285714e-02,7.14285714e-01,7.33812279e-02,9.18012623e-03
2.14285714e-01,7.14285714e-02,7.85714286e-01,7.31424553e-02,5.12449564e-03
2.14285714e-01,7.14285714e-02,8.57142857e-01,7.41455713e-02,6.05418981e-03
2.14285714e-01,7.14285714e-02,9.28571429e-01,7.40810317e-02,8.06402189e-03
2.14285714e-01,7.14285714e-02,1.00000000e+00,7.44294156e-02,9.51103234e-03
2.14285714e-01,1.42857143e-01,0.00000000e+00,7.45913586e-02,1.01065921e-02
2.14285714e-01,1.42857143e-01,7.14285714e-02,7.49018518e-02,9.21321281e-03
2.14285714e-01,1.42857143e-01,1.42857143e-01,7.42993278e-02,9.35021674e-03
2.14285714e-01,1.42857143e-01,2.14285714e-01,7.39732626e-02,7.35774447e-03
2.14285714e-01,1.42857143e-01,2.85714286e-01,7.45019897e-02,1.07472124e-02
2.14285714e-01,1.42857143e-01,3.57142857e-01,7.46924315e-02,8.55439063e-03
2.14285714e-01,1.42857143e-01,4.28571429e-01,7.43053963e-02,8.10045439e-03
2.14285714e-01,1.42857143e-01,5.00000000e-01,7.42414670e-02,5.01791099e-03
2.14285714e-01,1.42857143e-01,5.71428571e-01,7.42319890e-02,7.95960598e-03
2.14285714e-01,1.42857143e-01,6.42857143e-01,7.45946006e-02,9.77155452e-03
2.14285714e-01,1.42857143e-01,7.14285714e-01,7.37912986e-02,1.39010211e-02
2.14285714e-01,1.42857143e-01,7.85714286e-01,7.36972211e-02,6.80047417e-03
2.14285714e-01,1.42857143e-01,8.57142857e-01,7.53946793e-02,9.31212966e-03
2.14285714e-01,1.42857143e-01,9.28571429e-01,7.39157438e-02,5.93033080e-03
2.14285714e-01,1.42857143e-01,1.00000000e+00,7.46618667e-02,8.66243690e-03
2.14285714e-01,2.14285714e-01,0.00000000e+00,7.36653921e-02,5.37014651e-03
2.14285714e-01,2.14285714e-01,7.14285714e-02,7.49422439e-02,1.12438289e-02
2.14285714e-01,2.14285714e-01,1.42857143e-01,7.35420895e-02,8.83279536e-03
2.14285714e-01,2.14285714e-01,2.14285714e-01,7.39698518e-02,8.21132912e-03
2.14285714e-01,2.14285714e-01,2.85714286e-01,7.50395139e-02,7.98548798e-03
2.14285714e-01,2.14285714e-01,3.57142857e-01,7.50018285e-02,1.38644256e-02
2.14285714e-01,2.14285714e-01,4.28571429e-01,7.49675449e-02,1.04809557e-02
2.14285714e-01,2.14285714e-01,5.00000000e-01,7.47244337e-02,9.04849653e-03
2.14285714e-01,2.14285714e-01,5.71428571e-01,7.35276098e-02,1.25587611e-02
2.14285714e-01,2.14285714e-01,6.42857143e-01,7.34144143e-02,5.91513738e-03
2.14285714e-01,2.14285714e-01,7.14285714e-01,7.46579630e-02,1.14376363e-02
2.14285714e-01,2.14285714e-01,7.85714286e-01,7.35968915e-02,5.75531429e-03
2.14285714e-01,2.14285714e-01,8.57142857e-01,7.44652352e-02,1.31065260e-02
2.14285714e-01,2.14285714e-01,9.28571429e-01,7.33166696e-02,1.15850385e-02
2.14285714e-01,2.14285714e-01,1.00000000e+00,7.45663653e-02,9.25089440e-03
2.14285714e-01,2.85714286e-01,0.00000000e+00,7.50307275e-02,1.03564278e-02
2.14285714e-01,2.85714286e-01,7.14285714e-02,7.52024488e-02,1.12015306e-02
2.14285714e-01,2.85714286e-01,1.42857143e-01,7.49378974e-02,8.86333014e-03
2.14285714e-01,2.85714286e-01,2.14285714e-01,7.43134843e-02,8.59173713e-03
2.14285714e-01,2.85714286e-01,2.85714286e-01,7.38526547e-02,5.97959008e-03
2.14285714e-01,2.85714286e-01,3.57142857e-01,7.37964659e-02,9.01900553e-03
2.14285714e-01,2.85714286e-01,4.28571429e-01,7.48853164e-02,1.40521207e-02
2.14285714e-01,2.85714286e-01,5.00000000e-01,7.32151969e-02,8.47686674e-03
2.14285714e-01,2.85714286e-01,5.71428571e-01,7.28397822e-02,5.14189559e-03
2.14285714e-01,2.85714286e-01,6.42857143e-01,7.34035835e-02,6.43325618e-03
2.14285714e-01,2.85714286e-01,7.14285714e-01,7.53563955e-02,9.39341732e-03
2.14285714e-01,2.85714286e-01,7.85714286e-01,7.48335600e-02,1.33344776e-02
2.14285714e-01,2.85714286e-01,8.57142857e-01,7.44949783e-02,8.03954018e-03
2.14285714e-01,2.85714286e-01,9.28571429e-01,7.45545021e-02,9.34390328e-03
2.14285714e-01,2.85714286e-01,1.00000000e+00,7.32012751e-02,8.49619716e-03
2.14285714e-01,3.57142857e-01,0.00000000e+00,7.50166253e-02,8.68048050e-03
2.14285714e-01,3.57142857e-01,7.14285714e-02,7.38027717e-02,1.08970207e-02
2.14285714e-01,3.57142857e-01,1.42857143e-01,7.43049957e-02,7.19985359e-03
2.14285714e-01,3.57142857e-01,2.14285714e-01,7.51820485e-02,1.30286518e-02
2.14285714e-01,3.57142857e-01,2.85714286e-01,7.46610317e-02,1.10844970e-02
2.14285714e-01,3.57142857e-01,3.57142857e-01,7.47282516e-02,1.28352271e-02
2.14285714e-01,3.57142857e-01,4.28571429e-01,7.37642699e-02,6.71279976e-03
2.14285714e-01,3.57142857e-01,5.00000000e-01,7.47457281e-02,1.12721684e-02
2.14285714e-01,3.57142857e-01,5.71428571e-01,7.43504701e-02,9.62191090e-03
2.14285714e-01,3.57142857e-01,6.42857143e-01,7.39159587e-02,7.41076221e-03
2.14285714e-01,3.57142857e-01,7.14285714e-01,7.52278007e-02,1.03389103e-02
2.14285714e-01,3.57142857e-01,7.85714286e-01,7.45660040e-02,1.31500732e-02
2.14285714e-01,3.57142857e-01,8.57142857e-01,7.46234997e-02,9.58096685e-03
2.14285714e-01,3.57142857e-01,9.28571429e-01,7.43440578e-02,7.91251087e-03
2.14285714e-01,3.57142857e-01,1.00000000e+00,7.56710362e-02,1.08730716e-02
2.14285714e-01,4.28571429e-01,0.00000000e+00,7.36048112e-02,6.21797842e-03
2.14285714e-01,4.28571429e-01,7.14285714e-02,7.33012241e-02,1.93972043e-02
2.14285714e-01,4.28571429e-01,1.42857143e-01,7.44348430e-02,8.68426697e-03
2.14285714e-01,4.28571429e-01,2.14285714e-01,7.49076123e-02,8.02229445e-03
2.14285714e-01,4.28571429e-01,2.85714286e-01,7.47441162e-02,1.55065917e-02
2.14285714e-01,4.28571429e-01,3.57142857e-01,7.35288471e-02,1.14178753e-02
2.14285714e-01,4.28571429e-01,4.28571429e-01,7.51077430e-02,1.15351994e-02
2.14285714e-01,4.28571429e-01,5.00000000e-01,7.43708146e-02,1.42101415e-02
2.14285714e-01,4.28571429e-01,5.71428571e-01,7.51800690e-02,1.13057891e-02
2.14285714e-01,4.28571429e-01,6.42857143e-01,7.37830153e-02,6.32122942e-03
2.14285714e-01,4.28571429e-01,7.14285714e-01,7.52384731e-02,8.52096576e-03
2.14285714e-01,4.28571429e-01,7.85714286e-01,7.45756815e-02,1.16613587e-02
2.14285714e-01,4.28571429e-01,8.57142857e-01,7.48202130e-02,9.72773764e-03
2.14285714e-01,4.28571429e-01,9.28571429e-01,7.45883443e-02,7.41811404e-03
2.14285714e-01,4.28571429e-01,1.00000000e+00,7.47925210e-02,6.75117456e-03
2.14285714e-01,5.00000000e-01,0.00000000e+00,7.41761039e-02,7.38494731e-03
2.14285714e-01,5.00000000e-01,7.14285714e-02,7.47339784e-02,1.01145042e-02
2.14285714e-01,5.00000000e-01,1.42857143e-01,7.47381440e-02,1.55632346e-02
2.14285714e-01,5.00000000e-01,2.14285714e-01,7.48920081e-02,1.24465876e-02
2.14285714e-01,5.00000000e-01,2.85714286e-01,7.44662506e-02,8.92992382e-03
2.14285714e-01,5.00000000e-01,3.57142857e-01,7.43307077e-02,6.79941228e-03
2.14285714e-01,5.00000000e-01,4.28571429e-01,7.62010976e-02,7.81113244e-03
2.14285714e-01,5.00000000e-01,5.00000000e-01,7.54130215e-02,1.07465837e-02
2.14285714e-01,5.00000000e-01,5.71428571e-01,7.32291750e-02,4.98661528e-03
2.14285714e-01,5.00000000e-01,6.42857143e-01,7.47163223e-02,8.46075664e-03
2.14285714e-01,5.00000000e-01,7.14285714e-01,7.37014449e-02,7.89432573e-03
2.14285714e-01,5.00000000e-01,7.85714286e-01,7.34511057e-02,4.95820235e-03
2.14285714e-01,5.00000000e-01,8.57142857e-01,7.45372543e-02,8.32790013e-03
2.14285714e-01,5.00000000e-01,9.28571429e-01,7.42896912e-02,8.89105944e-03
2.14285714e-01,5.00000000e-01,1.00000000e+00,7.36030515e-02,8.30260309e-03
2.14285714e-01,5.71428571e-01,0.00000000e+00,7.46565371e-02,1.17050250e-02
2.14285714e-01,5.71428571e-01,7.14285714e-02,7.52285293e-02,1.19124957e-02
2.14285714e-01,5.71428571e-01,1.42857143e-01,7.47191090e-02,1.08016212e-02
2.14285714e-01,5.71428571e-01,2.14285714e-01,7.48078418e-02,9.09156967e-03
2.14285714e-01,5.71428571e-01,2.85714286e-01,7.50118717e-02,7.95503768e-03
2.14285714e-01,5.71428571e-01,3.57142857e-01,7.43890380e-02,6.64423312e-03
2.14285714e-01,5.71428571e-01,4.28571429e-01,7.49521589e-02,9.11746575e-03
2.14285714e-01,5.71428571e-01,5.00000000e-01,7.49098991e-02,1.01034839e-02
2.14285714e-01,5.71428571e-01,5.71428571e-01,7.42620708e-02,6.61399177e-03
2.14285714e-01,5.71428571e-01,6.42857143e-01,7.51762655e-02,1.02839612e-02
2.14285714e-01,5.71428571e-01,7.14285714e-01,7.46791053e-02,1.34480431e-02
2.14285714e-01,5.71428571e-01,7.85714286e-01,7.47793514e-02,9.14710211e-03
2.14285714e-01,5.71428571e-01,8.57142857e-01,7.41253386e-02,5.11086428e-03
2.14285714e-01,5.71428571e-01,9.28571429e-01,7.23228740e-02,1.44635056e-02
2.14285714e-01,5.71428571e-01,1.00000000e+00,7.48170639e-02,8.90413261e-03
2.14285714e-01,6.42857143e-01,0.00000000e+00,7.44348938e-02,8.59271963e-03
2.14285714e-01,6.42857143e-01,7.14285714e-02,7.41435619e-02,8.64969743e-03
2.14285714e-01,6.42857143e-01,1.42857143e-01,7.40768166e-02,8.12904504e-03
2.14285714e-01,6.42857143e-01,2.14285714e-01,7.41496131e-02,6.77440154e-03
2.14285714e-01,6.42857143e-01,2.85714286e-01,7.35111536e-02,1.47715184e-02
2.14285714e-01,6.42857143e-01,3.57142857e-01,7.40083141e-02,1.09001803e-02
2.14285714e-01,6.42857143e-01,4.28571429e-01,7.50675242e-02,1.11601519e-02
2.14285714e-01,6.42857143e-01,5.00000000e-01,7.50468160e-02,1.06560255e-02
2.14285714e-01,6.42857143e-01,5.71428571e-01,7.50583809e-02,7.82174577e-03
2.14285714e-01,6.42857143e-01,6.42857143e-01,7.45421118e-02,1.04626259e-02
2.14285714e-01,6.42857143e-01,7.14285714e-01,7.31972318e-02,6.47381876e-03
2.14285714e-01,6.42857143e-01,7.85714286e-01,7.54528732e-02,1.22019076e-02
2.14285714e-01,6.42857143e-01,8.57142857e-01,7.32874380e-02,4.58183384e-03
2.14285714e-01,6.42857143e-01,9.28571429e-01,7.24143702e-02,3.12436249e-03
2.14285714e-01,6.42857143e-01,1.00000000e+00,7.39316077e-02,7.43665364e-03
2.14285714e-01,7.14285714e-01,0.00000000e+00,7.45378655e-02,7.83996338e-03
2.14285714e-01,7.14285714e-01,7.14285714e-02,7.36948097e-02,5.75991714e-03
2.14285714e-01,7.14285714e-01,1.42857143e-01,7.50027665e-02,1.02939304e-02
2.14285714e-01,7.14285714e-01,2.14285714e-01,7.40439312e-02,1.67498318e-02
2.14285714e-01,7.14285714e-01,2.85714286e-01,7.34644907e-02,1.08250702e-02
2.14285714e-01,7.14285714e-01,3.57142857e-01,7.57380241e-02,1.02310534e-02
2.14285714e-01,7.14285714e-01,4.28571429e-01,7.56103361e-02,1.23190615e-02
2.14285714e-01,7.14285714e-01,5.00000000e-01,7.47271563e-02,9.67135904e-03
2.14285714e-01,7.14285714e-01,5.71428571e-01,7.40268660e-02,1.10349421e-02
2.14285714e-01,7.14285714e-01,6.42857143e-01,7.47210818e-02,7.30004919e-03
2.14285714e-01,7.14285714e-01,7.14285714e-01,7.34066992e-02,6.42996592e-03
2.14285714e-01,7.14285714e-01,7.85714286e-01,7.48534167e-02,8.84480484e-03
2.14285714e-01,7.14285714e-01,8.57142857e-01,7.44660678e-02,1.23203756e-02
2.14285714e-01,7.14285714e-01,9.28571429e-01,7.49157314e-02,1.32537482e-02
2.14285714e-01,7.14285714e-01,1.00000000e+00,7.51561191e-02,9.43997065e-03
2.14285714e-01,7.85714286e-01,0.00000000e+00,7.52525806e-02,1.65671091e-02
2.14285714e-01,7.85714286e-01,7.14285714e-02,7.44800138e-02,1.14754407e-02
2.14285714e-01,7.85714286e-01,1.42857143e-01,7.50180487e-02,1.29820540e-02
2.14285714e-01,7.85714286e-01,2.14285714e-01,7.45983997e-02,1.29606491e-02
2.14285714e-01,7.85714286e-01,2.85714286e-01,7.50375980e-02,9.17168250e-03
2.14285714e-01,7.85714286e-01,3.57142857e-01,7.45021091e-02,1.34051300e-02
2.14285714e-01,7.85714286e-01,4.28571429e-01,7.50605328e-02,1.66097048e-02
2.14285714e-01,7.85714286e-01,5.00000000e-01,7.30186545e-02,2.04490227e-02
2.14285714e-01,7.85714286e-01,5.71428571e-01,7.42362109e-02,6.30504071e-03
2.14285714e-01,7.85714286e-01,6.42857143e-01,7.56087721e-02,1.01766756e-02
2.14285714e-01,7.85714286e-01,7.14285714e-01,7.49600380e-02,9.48317065e-03
2.14285714e-01,7.85714286e-01,7.85714286e-01,7.41935311e-02,9.44865024e-03
2.14285714e-01,7.85714286e-01,8.57142857e-01,7.35410028e-02,1.52979344e-02
2.14285714e-01,7.85714286e-01,9.28571429e-01,7.38870794e-02,6.64430692e-03
2.14285714e-01,7.85714286e-01,1.00000000e+00,7.46846303e-02,1.12908518e-02
2.14285714e-01,8.57142857e-01,0.00000000e+00,7.46081215e-02,1.21933299e-02
2.14285714e-01,8.57142857e-01,7.14285714e-02,7.48225306e-02,1.08506441e-02
2.14285714e-01,8.57142857e-01,1.42857143e-01,7.39045154e-02,7.74891352e-03
2.14285714e-01,8.57142857e-01,2.14285714e-01,7.33573477e-02,1.11550829e-02
2.14285714e-01,8.57142857e-01,2.85714286e-01,7.50386698e-02,1.27011120e-02
2.14285714e-01,8.57142857e-01,3.57142857e-01,7.49607408e-02,9.76464888e-03
2.14285714e-01,8.57142857e-01,4.28571429e-01,7.44347676e-02,8.07459118e-03
2.14285714e-01,8.57142857e-01,5.00000000e-01,7.51844878e-02,9.23503966e-03
2.14285714e-01,8.57142857e-01,5.71428571e-01,7.44100610e-02,8.64659175e-03
2.14285714e-01,8.57142857e-01,6.42857143e-01,7.35817108e-02,8.81205159e-03
2.14285714e-01,8.57142857e-01,7.14285714e-01,7.46736098e-02,1.04793523e-02
2.14285714e-01,8.57142857e-01,7.85714286e-01,7.48739773e-02,6.77016514e-03
2.14285714e-01,8.57142857e-01,8.57142857e-01,7.41337038e-02,5.95193849e-03
2.14285714e-01,8.57142857e-01,9.28571429e-01,7.41273476e-02,6.55557453e-03
2.14285714e-01,8.57142857e-01,1.00000000e+00,7.53780199e-02,9.43870436e-03
2.14285714e-01,9.28571429e-01,0.00000000e+00,7.51413486e-02,9.30520137e-03
2.14285714e-01,9.28571429e-01,7.14285714e-02,7.48363446e-02,8.90059473e-03
2.14285714e-01,9.28571429e-01,1.42857143e-01,7.54301876e-02,1.19340388e-02
2.14285714e-01,9.28571429e-01,2.14285714e-01,7.44687535e-02,7.41280350e-03
2.14285714e-01,9.28571429e-01,2.85714286e-01,7.39844020e-02,1.13086741e-02
2.14285714e-01,9.28571429e-01,3.57142857e-01,7.38695427e-02,6.54470248e-03
2.14285714e-01,9.28571429e-01,4.28571429e-01,7.44626348e-02,7.55445668e-03
2.14285714e-01,9.28571429e-01,5.00000000e-01,7.39576180e-02,9.50176253e-03
2.14285714e-01,9.28571429e-01,5.71428571e-01,7.41727102e-02,6.28344583e-03
2.14285714e-01,9.28571429e-01,6.42857143e-01,7.42247807e-02,7.11060796e-03
2.14285714e-01,9.28571429e-01,7.14285714e-01,7.51634480e-02,1.08517970e-02
2.14285714e-01,9.28571429e-01,7.85714286e-01,7.31816955e-02,7.85861069e-03
2.14285714e-01,9.28571429e-01,8.57142857e-01,7.41532274e-02,9.96800612e-03
2.14285714e-01,9.28571429e-01,9.28571429e-01,7.41139389e-02,1.11890236e-02
2.14285714e-01,9.28571429e-01,1.00000000e+00,7.45544875e-02,6.95734956e-03
2.14285714e-01,1.00000000e+00,0.00000000e+00,7.48543085e-02,9.93495334e-03
2.14285714e-01,1.00000000e+00,7.14285714e-02,7.40420938e-02,1.46018119e-02
2.14285714e-01,1.00000000e+00,1.42857143e-01,7.43631047e-02,6.80402701e-03
2.14285714e-01,1.00000000e+00,2.14285714e-01,7.32512308e-02,8.77873116e-03
2.14285714e-01,1.00000000e+00,2.85714286e-01,7.41827371e-02,6.33919393e-03
2.14285714e-01,1.00000000e+00,3.57142857e-01,7.38875424e-02,6.39110066e-03
2.14285714e-01,1.00000000e+00,4.28571429e-01,7.44868431e-02,6.56152505e-03
2.14285714e-01,1.00000000e+00,5.00000000e-01,7.38825698e-02,8.79250705e-03
2.14285714e-01,1.00000000e+00,5.71428571e-01,7.48539703e-02,1.21846889e-02
2.14285714e-01,1.00000000e+00,6.42857143e-01,7.49758568e-02,8.35034295e-03
2.14285714e-01,1.00000000e+00,7.14285714e-01,7.54536119e-02,9.38448132e-03
2.14285714e-01,1.00000000e+00,7.85714286e-01,7.29131105e-02,5.42069132e-03
2.14285714e-01,1.00000000e+00,8.57142857e-01,7.47645580e-02,8.16244991e-03
2.14285714e-01,1.00000000e+00,9.28571429e-01,7.33511746e-02,1.51975020e-02
2.14285714e-01,1.00000000e+00,1.00000000e+00,7.34455065e-02,8.15452043e-03
2.85714286e-01,0.00000000e+00,0.00000000e+00,7.29725783e-02,7.82639254e-03
2.85714286e-01,0.00000000e+00,7.14285714e-02,7.42448491e-02,1.07778820e-02
2.85714286e-01,0.00000000e+00,1.42857143e-01,7.40749863e-02,7.29467287e-03
2.85714286e-01,0.00000000e+00,2.14285714e-01,7.50381857e-02,1.16901639e-02
2.85714286e-01,0.00000000e+00,2.85714286e-01,7.44400997e-02,6.44909643e-03
2.85714286e-01,0.00000000e+00,3.57142857e-01,7.48101945e-02,1.51946025e-02
2.85714286e-01,0.00000000e+00,4.28571429e-01,7.27943484e-02,4.80365975e-03
2.85714286e-01,0.00000000e+00,5.00000000e-01,7.41018350e-02,9.04054673e-03
2.85714286e-01,0.00000000e+00,5.71428571e-01,7.49066866e-02,8.65691046e-03
2.85714286e-01,0.00000000e+00,6.42857143e-01,7.36827301e-02,5.71799580e-03
2.85714286e-01,0.00000000e+00,7.14285714e-01,7.42106205e-02,1.29250593e-02
2.85714286e-01,0.00000000e+00,7.85714286e-01,7.47625095e-02,7.96695759e-03
2.85714286e-01,0.00000000e+00,8.57142857e-01,7.37750306e-02,7.43019980e-03
2.85714286e-01,0.00000000e+00,9.28571429e-01,7.36283346e-02,7.02024486e-03
2.85714286e-01,0.00000000e+00,1.00000000e+00,7.45042006e-02,1.08897870e-02
2.85714286e-01,7.14285714e-02,0.00000000e+00,7.49433992e-02,9.59230121e-03
2.85714286e-01,7.14285714e-02,7.14285714e-02,7.42179732e-02,9.60909198e-03
2.85714286e-01,7.14285714e-02,1.42857143e-01,7.41166494e-02,7.95703059e-03
2.85714286e-01,7.14285714e-02,2.14285714e-01,7.46479496e-02,1.35220799e-02
2.85714286e-01,7.14285714e-02,2.85714286e-01,7.43265540e-02,7.12832692e-03
2.85714286e-01,7.14285714e-02,3.57142857e-01,7.45034664e-02,8.89249372e-03
2.85714286e-01,7.14285714e-02,4.28571429e-01,7.45101989e-02,6.82833177e-03
2.85714286e-01,7.14285714e-02,5.00000000e-01,7.46970386e-02,7.33219268e-03
2.85714286e-01,7.14285714e-02,5.71428571e-01,7.45620332e-02,1.25011099e-02
2.85714286e-01,7.14285714e-02,6.42857143e-01,7.42934558e-02,7.72903369e-03
2.85714286e-01,7.14285714e-02,7.14285714e-01,7.37943993e-02,1.10096354e-02
2.85714286e-01,7.14285714e-02,7.85714286e-01,7.43701278e-02,1.03224532e-02
2.85714286e-01,7.14285714e-02,8.57142857e-01,7.39559471e-02,7.48995090e-03
2.85714286e-01,7.14285714e-02,9.28571429e-01,7.41353496e-02,7.07707785e-03
2.85714286e-01,7.14285714e-02,1.00000000e+00,7.43759998e-02,9.00895741e-03
2.85714286e-01,1.42857143e-01,0.00000000e+00,7.47234743e-02,9.09907971e-03
2.85714286e-01,1.42857143e-01,7.14285714e-02,7.48326636e-02,9.55164338e-03
2.85714286e-01,1.42857143e-01,1.42857143e-01,7.44909660e-02,1.61303469e-02
2.85714286e-01,1.42857143e-01,2.14285714e-01,7.37456005e-02,1.14260051e-02
2.85714286e-01,1.42857143e-01,2.85714286e-01,7.31247348e-02,5.89980659e-03
2.85714286e-01,1.42857143e-01,3.57142857e-01,7.36762782e-02,9.10038042e-03
2.85714286e-01,1.42857143e-01,4.28571429e-01,7.40756891e-02,6.98769224e-03
2.85714286e-01,1.42857143e-01,5.00000000e-01,7.53470393e-02,9.71471954e-03
2.85714286e-01,1.42857143e-01,5.71428571e-01,7.48625596e-02,1.05088866e-02
2.85714286e-01,1.42857143e-01,6.42857143e-01,7.40311242e-02,9.29865577e-03
2.85714286e-01,1.42857143e-01,7.14285714e-01,7.46028283e-02,8.70930620e-03
2.85714286e-01,1.42857143e-01,7.85714286e-01,7.45311911e-02,1.09777970e-02
2.85714286e-01,1.42857143e-01,8.57142857e-01,7.35838212e-02,7.56215210e-03
2.85714286e-01,1.42857143e-01,9.28571429e-01,7.54562019e-02,1.04447347e-02
2.85714286e-01,1.42857143e-01,1.00000000e+00,7.34585781e-02,1.81591398e-02
2.85714286e-01,2.14285714e-01,0.00000000e+00,7.44644915e-02,6.58373788e-03
