x,y,z,phi_pg,di
2.85714286e-01,7.14285714e-02,4.28571429e-01,1.57317525e-01,5.33050578e-01
2.85714286e-01,7.14285714e-02,5.00000000e-01,1.59834157e-01,5.33050578e-01
2.85714286e-01,7.14285714e-02,5.71428571e-01,1.56819364e-01,5.33050578e-01
2.85714286e-01,7.14285714e-02,6.42857143e-01,1.50671532e-01,5.33050578e-01
2.85714286e-01,7.14285714e-02,7.14285714e-01,1.51230019e-01,5.33050578e-01
2.85714286e-01,7.14285714e-02,7.85714286e-01,1.52238607e-01,5.33050578e-01
2.85714286e-01,7.14285714e-02,8.57142857e-01,1.45874555e-01,5.33050578e-01
2.85714286e-01,7.14285714e-02,9.28571429e-01,1.47926882e-01,5.33050578e-01
2.85714286e-01,7.14285714e-02,1.00000000e+00,1.51175479e-01,5.33050578e-01
2.85714286e-01,1.42857143e-01,0.00000000e+00,1.58240371e-01,5.33050578e-01
2.85714286e-01,1.42857143e-01,7.14285714e-02,1.62447784e-01,5.33050577e-01
2.85714286e-01,1.42857143e-01,1.42857143e-01,1.82204060e-01,5.33048284e-01
2.85714286e-01,1.42857143e-01,2.14285714e-01,1.42820522e-01,5.33048613e-01
2.85714286e-01,1.42857143e-01,2.85714286e-01,1.86849684e-01,5.33047788e-01
2.85714286e-01,1.42857143e-01,3.57142857e-01,1.41401085e-01,5.33050577e-01
2.85714286e-01,1.42857143e-01,4.28571429e-01,1.48593707e-01,5.33050578e-01
2.85714286e-01,1.42857143e-01,5.00000000e-01,1.76424906e-01,5.33050578e-01
2.85714286e-01,1.42857143e-01,5.71428571e-01,1.63415091e-01,5.33050578e-01
2.85714286e-01,1.42857143e-01,6.42857143e-01,1.46415672e-01,5.33050578e-01
2.85714286e-01,1.42857143e-01,7.14285714e-01,1.56337475e-01,5.33050578e-01
2.85714286e-01,1.42857143e-01,7.85714286e-01,1.54925315e-01,5.33050578e-01
2.85714286e-01,1.42857143e-01,8.57142857e-01,1.53316454e-01,5.33050578e-01
2.85714286e-01,1.42857143e-01,9.28571429e-01,1.77831565e-01,5.33050578e-01
2.85714286e-01,1.42857143e-01,1.00000000e+00,1.99405670e-01,5.33050578e-01
2.85714286e-01,2.14285714e-01,0.00000000e+00,1.55137290e-01,5.33050578e-01
2.85714286e-01,2.14285714e-01,7.14285714e-02,1.47329743e-01,5.33048285e-01
2.85714286e-01,2.14285714e-01,1.42857143e-01,1.48863886e-01,5.13101143e-01
2.85714286e-01,2.14285714e-01,2.14285714e-01,1.58445277e-01,5.33045495e-01
2.85714286e-01,2.14285714e-01,2.85714286e-01,1.50220744e-01,5.13101143e-01
2.85714286e-01,2.14285714e-01,3.57142857e-01,1.63483251e-01,5.33047788e-01
2.85714286e-01,2.14285714e-01,4.28571429e-01,1.73667832e-01,5.33050578e-01
2.85714286e-01,2.14285714e-01,5.00000000e-01,1.40165280e-01,5.33050578e-01
2.85714286e-01,2.14285714e-01,5.71428571e-01,1.46653165e-01,5.33050578e-01
2.85714286e-01,2.14285714e-01,6.42857143e-01,1.56352282e-01,5.33050578e-01
2.85714286e-01,2.14285714e-01,7.14285714e-01,1.76341081e-01,5.33050578e-01
2.85714286e-01,2.14285714e-01,7.85714286e-01,1.63102691e-01,5.33050578e-01
2.85714286e-01,2.14285714e-01,8.57142857e-01,1.60975942e-01,5.33050578e-01
2.85714286e-01,2.14285714e-01,9.28571429e-01,1.47782794e-01,5.33050578e-01
2.85714286e-01,2.14285714e-01,1.00000000e+00,1.50410829e-01,5.33050578e-01
2.85714286e-01,2.85714286e-01,0.00000000e+00,1.56132921e-01,5.33050578e-01
2.85714286e-01,2.85714286e-01,7.14285714e-02,1.61458943e-01,5.33050577e-01
2.85714286e-01,2.85714286e-01,1.42857143e-01,1.53177956e-01,5.33048285e-01
2.85714286e-01,2.85714286e-01,2.14285714e-01,1.50713919e-01,5.33050577e-01
2.85714286e-01,2.85714286e-01,2.85714286e-01,1.42832126e-01,5.33047788e-01
2.85714286e-01,2.85714286e-01,3.57142857e-01,1.95830109e-01,5.33050577e-01
2.85714286e-01,2.85714286e-01,4.28571429e-01,1.71574495e-01,5.33050578e-01
2.85714286e-01,2.85714286e-01,5.00000000e-01,1.60363624e-01,5.33050578e-01
2.85714286e-01,2.85714286e-01,5.71428571e-01,1.47341181e-01,5.33050578e-01
2.85714286e-01,2.85714286e-01,6.42857143e-01,1.49114653e-01,5.33050578e-01
2.85714286e-01,2.85714286e-01,7.14285714e-01,1.43656592e-01,5.33050578e-01
2.85714286e-01,2.85714286e-01,7.85714286e-01,1.50190817e-01,5.33050578e-01
2.85714286e-01,2.85714286e-01,8.57142857e-01,1.62234681e-01,5.33050578e-01
2.85714286e-01,2.85714286e-01,9.28571429e-01,1.47876891e-01,5.33050578e-01
2.85714286e-01,2.85714286e-01,1.00000000e+00,1.53555428e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,0.00000000e+00,1.68585552e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,7.14285714e-02,1.49191762e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,1.42857143e-01,1.61994818e-01,5.33050577e-01
2.85714286e-01,3.57142857e-01,2.14285714e-01,1.54094590e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,2.85714286e-01,1.54219431e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,3.57142857e-01,1.52164130e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,4.28571429e-01,1.48398041e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,5.00000000e-01,1.43292397e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,5.71428571e-01,1.48110612e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,6.42857143e-01,2.04534743e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,7.14285714e-01,1.51757363e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,7.85714286e-01,1.55748053e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,8.57142857e-01,1.45624416e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,9.28571429e-01,1.45549129e-01,5.33050578e-01
2.85714286e-01,3.57142857e-01,1.00000000e+00,1.69887293e-01,5.33049140e-01
2.85714286e-01,4.28571429e-01,0.00000000e+00,1.57577538e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,7.14285714e-02,1.79881946e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,1.42857143e-01,1.51965008e-01,5.33049623e-01
2.85714286e-01,4.28571429e-01,2.14285714e-01,1.60277439e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,2.85714286e-01,1.40198933e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,3.57142857e-01,1.64430216e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,4.28571429e-01,1.64437037e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,5.00000000e-01,1.49809020e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,5.71428571e-01,1.48231929e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,6.42857143e-01,1.54794177e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,7.14285714e-01,1.79985426e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,7.85714286e-01,1.60468508e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,8.57142857e-01,1.53355099e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,9.28571429e-01,1.53651441e-01,5.33050578e-01
2.85714286e-01,4.28571429e-01,1.00000000e+00,1.56931073e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,0.00000000e+00,1.56712936e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,7.14285714e-02,1.56402404e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,1.42857143e-01,1.52026573e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,2.14285714e-01,1.50780326e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,2.85714286e-01,1.41650654e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,3.57142857e-01,1.50538368e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,4.28571429e-01,1.45524413e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,5.00000000e-01,1.46995920e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,5.71428571e-01,1.46485758e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,6.42857143e-01,1.75485031e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,7.14285714e-01,1.46940090e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,7.85714286e-01,1.67097248e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,8.57142857e-01,1.62883138e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,9.28571429e-01,1.53358683e-01,5.33050578e-01
2.85714286e-01,5.00000000e-01,1.00000000e+00,1.54704949e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,0.00000000e+00,1.71261055e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,7.14285714e-02,1.44837615e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,1.42857143e-01,1.49247408e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,2.14285714e-01,1.52742723e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,2.85714286e-01,1.64916076e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,3.57142857e-01,1.44293070e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,4.28571429e-01,1.73170207e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,5.00000000e-01,1.47497146e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,5.71428571e-01,1.65828281e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,6.42857143e-01,1.55082878e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,7.14285714e-01,1.75428242e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,7.85714286e-01,1.46207745e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,8.57142857e-01,1.48524618e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,9.28571429e-01,1.68425875e-01,5.33050578e-01
2.85714286e-01,5.71428571e-01,1.00000000e+00,1.71786979e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,0.00000000e+00,1.93584554e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,7.14285714e-02,1.76195277e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,1.42857143e-01,1.55040512e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,2.14285714e-01,1.56170517e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,2.85714286e-01,1.45718391e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,3.57142857e-01,1.50152246e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,4.28571429e-01,1.46037864e-01,5.33050577e-01
2.85714286e-01,6.42857143e-01,5.00000000e-01,1.58536883e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,5.71428571e-01,1.50988365e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,6.42857143e-01,1.69096823e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,7.14285714e-01,1.47322493e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,7.85714286e-01,1.46893300e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,8.57142857e-01,1.63938208e-01,5.33050578e-01
2.85714286e-01,6.42857143e-01,9.28571429e-01,1.59395917e-01,5.33050370e-01
2.85714286e-01,6.42857143e-01,1.00000000e+00,1.62083701e-01,5.33050578e-01
2.85714286e-01,7.14285714e-01,0.00000000e+00,1.50029849e-01,5.33050578e-01
2.85714286e-01,7.14285714e-01,7.14285714e-02,1.62354864e-01,5.33050578e-01
2.85714286e-01,7.14285714e-01,1.42857143e-01,1.51232939e-01,5.33050578e-01
2.85714286e-01,7.14285714e-01,2.14285714e-01,1.57530748e-01,5.33050578e-01
2.85714286e-01,7.14285714e-01,2.85714286e-01,1.72977190e-01,5.33050204e-01
2.85714286e-01,7.14285714e-01,3.57142857e-01,1.69561240e-01,5.33050577e-01
2.85714286e-01,7.14285714e-01,4.28571429e-01,1.79057617e-01,5.33048585e-01
2.85714286e-01,7.14285714e-01,5.00000000e-01,1.67938976e-01,5.33050577e-01
2.85714286e-01,7.14285714e-01,5.71428571e-01,1.54013351e-01,5.33050578e-01
2.85714286e-01,7.14285714e-01,6.42857143e-01,1.71512863e-01,5.33050578e-01
2.85714286e-01,7.14285714e-01,7.14285714e-01,1.59752368e-01,5.33050578e-01
2.85714286e-01,7.14285714e-01,7.85714286e-01,1.50802840e-01,5.33050578e-01
2.85714286e-01,7.14285714e-01,8.57142857e-01,1.43843859e-01,5.33050578e-01
2.85714286e-01,7.14285714e-01,9.28571429e-01,1.52380814e-01,5.33050578e-01
2.85714286e-01,7.14285714e-01,1.00000000e+00,1.49571814e-01,5.33050578e-01
2.85714286e-01,7.85714286e-01,0.00000000e+00,1.57010970e-01,5.33050577e-01
2.85714286e-01,7.85714286e-01,7.14285714e-02,1.69635710e-01,5.33050578e-01
2.85714286e-01,7.85714286e-01,1.42857143e-01,1.42865070e-01,5.33050578e-01
2.85714286e-01,7.85714286e-01,2.14285714e-01,1.64849782e-01,5.33050577e-01
2.85714286e-01,7.85714286e-01,2.85714286e-01,1.67202920e-01,5.33050578e-01
2.85714286e-01,7.85714286e-01,3.57142857e-01,1.47549291e-01,5.33050578e-01
2.85714286e-01,7.85714286e-01,4.28571429e-01,1.56482318e-01,5.33050577e-01
2.85714286e-01,7.85714286e-01,5.00000000e-01,1.50114404e-01,5.33050578e-01
2.85714286e-01,7.85714286e-01,5.71428571e-01,1.65066349e-01,5.33050578e-01
2.85714286e-01,7.85714286e-01,6.42857143e-01,1.41095297e-01,5.33050578e-01
2.85714286e-01,7.85714286e-01,7.14285714e-01,1.49288917e-01,5.33050578e-01
2.85714286e-01,7.85714286e-01,7.85714286e-01,1.63833111e-01,5.33050578e-01
2.85714286e-01,7.85714286e-01,8.57142857e-01,1.52792181e-01,5.33050578e-01
2.85714286e-01,7.85714286e-01,9.28571429e-01,1.56293526e-01,5.33050578e-01
2.85714286e-01,7.85714286e-01,1.00000000e+00,1.59398488e-01,5.33050578e-01
2.85714286e-01,8.57142857e-01,0.00000000e+00,2.08756576e-01,5.33048491e-01
2.85714286e-01,8.57142857e-01,7.14285714e-02,1.64399888e-01,5.33050577e-01
2.85714286e-01,8.57142857e-01,1.42857143e-01,1.59029506e-01,5.33050577e-01
2.85714286e-01,8.57142857e-01,2.14285714e-01,1.58875927e-01,5.33048204e-01
2.85714286e-01,8.57142857e-01,2.85714286e-01,1.75685021e-01,5.33050577e-01
2.85714286e-01,8.57142857e-01,3.57142857e-01,1.43470495e-01,5.33050578e-01
2.85714286e-01,8.57142857e-01,4.28571429e-01,1.38514866e-01,5.33050578e-01
2.85714286e-01,8.57142857e-01,5.00000000e-01,1.76957503e-01,5.33050578e-01
2.85714286e-01,8.57142857e-01,5.71428571e-01,1.52617358e-01,5.33050578e-01
2.85714286e-01,8.57142857e-01,6.42857143e-01,1.51498899e-01,5.33050578e-01
2.85714286e-01,8.57142857e-01,7.14285714e-01,1.48207399e-01,5.33050578e-01
2.85714286e-01,8.57142857e-01,7.85714286e-01,1.41685223e-01,5.33050578e-01
2.85714286e-01,8.57142857e-01,8.57142857e-01,1.60860768e-01,5.33050578e-01
2.85714286e-01,8.57142857e-01,9.28571429e-01,1.55321900e-01,5.33050578e-01
2.85714286e-01,8.57142857e-01,1.00000000e+00,1.48870259e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,0.00000000e+00,1.73479610e-01,5.33050577e-01
2.85714286e-01,9.28571429e-01,7.14285714e-02,1.74708103e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,1.42857143e-01,1.64798350e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,2.14285714e-01,1.43754151e-01,5.33050577e-01
2.85714286e-01,9.28571429e-01,2.85714286e-01,1.75574363e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,3.57142857e-01,1.72887784e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,4.28571429e-01,1.78217245e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,5.00000000e-01,1.81125525e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,5.71428571e-01,1.46501441e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,6.42857143e-01,1.41016000e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,7.14285714e-01,1.47122802e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,7.85714286e-01,1.45740258e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,8.57142857e-01,1.43341697e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,9.28571429e-01,1.57031356e-01,5.33050578e-01
2.85714286e-01,9.28571429e-01,1.00000000e+00,1.67696390e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,0.00000000e+00,1.48335000e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,7.14285714e-02,1.49582243e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,1.42857143e-01,1.67016894e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,2.14285714e-01,1.43393557e-01,5.33050151e-01
2.85714286e-01,1.00000000e+00,2.85714286e-01,1.42605926e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,3.57142857e-01,1.61025263e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,4.28571429e-01,1.48512456e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,5.00000000e-01,1.48145336e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,5.71428571e-01,1.54145715e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,6.42857143e-01,1.45550628e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,7.14285714e-01,1.56644718e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,7.85714286e-01,1.49451879e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,8.57142857e-01,1.86793696e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,9.28571429e-01,1.48017520e-01,5.33050578e-01
2.85714286e-01,1.00000000e+00,1.00000000e+00,1.45176957e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,0.00000000e+00,1.54001128e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,7.14285714e-02,1.67698443e-01,5.33050113e-01
3.57142857e-01,0.00000000e+00,1.42857143e-01,1.49619854e-01,5.33050562e-01
3.57142857e-01,0.00000000e+00,2.14285714e-01,1.48657340e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,2.85714286e-01,1.40907569e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,3.57142857e-01,1.50524946e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,4.28571429e-01,1.52006048e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,5.00000000e-01,1.51998578e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,5.71428571e-01,1.66812306e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,6.42857143e-01,1.46794365e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,7.14285714e-01,1.50557215e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,7.85714286e-01,1.44322465e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,8.57142857e-01,1.46116217e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,9.28571429e-01,1.54246523e-01,5.33050578e-01
3.57142857e-01,0.00000000e+00,1.00000000e+00,1.55916808e-01,5.33050578e-01
3.57142857e-01,7.14285714e-02,0.00000000e+00,1.74250065e-01,5.33050113e-01
3.57142857e-01,7.14285714e-02,7.14285714e-02,1.33048018e-01,5.23947238e-01
3.57142857e-01,7.14285714e-02,1.42857143e-01,1.54654593e-01,5.32818491e-01
3.57142857e-01,7.14285714e-02,2.14285714e-01,1.53423981e-01,5.33048598e-01
3.57142857e-01,7.14285714e-02,2.85714286e-01,1.55754937e-01,5.33050577e-01
3.57142857e-01,7.14285714e-02,3.57142857e-01,1.54054934e-01,5.33050578e-01
3.57142857e-01,7.14285714e-02,4.28571429e-01,1.45553372e-01,5.33050578e-01
3.57142857e-01,7.14285714e-02,5.00000000e-01,1.49532848e-01,5.33050578e-01
3.57142857e-01,7.14285714e-02,5.71428571e-01,1.51133563e-01,5.33050578e-01
3.57142857e-01,7.14285714e-02,6.42857143e-01,1.91582088e-01,5.33050578e-01
3.57142857e-01,7.14285714e-02,7.14285714e-01,1.50182249e-01,5.33050578e-01
3.57142857e-01,7.14285714e-02,7.85714286e-01,1.71611250e-01,5.33050578e-01
3.57142857e-01,7.14285714e-02,8.57142857e-01,1.66903817e-01,5.33050578e-01
3.57142857e-01,7.14285714e-02,9.28571429e-01,1.50696509e-01,5.33050578e-01
3.57142857e-01,7.14285714e-02,1.00000000e+00,1.59415204e-01,5.33050578e-01
3.57142857e-01,1.42857143e-01,0.00000000e+00,1.60674967e-01,5.33050577e-01
3.57142857e-01,1.42857143e-01,7.14285714e-02,1.55999726e-01,5.33048736e-01
3.57142857e-01,1.42857143e-01,1.42857143e-01,1.53058636e-01,5.33048598e-01
3.57142857e-01,1.42857143e-01,2.14285714e-01,2.02963328e-01,5.13100969e-01
3.57142857e-01,1.42857143e-01,2.85714286e-01,1.63190809e-01,5.33048614e-01
3.57142857e-01,1.42857143e-01,3.57142857e-01,1.45199646e-01,5.33050578e-01
3.57142857e-01,1.42857143e-01,4.28571429e-01,1.46346548e-01,5.33050578e-01
3.57142857e-01,1.42857143e-01,5.00000000e-01,1.48992270e-01,5.33050578e-01
3.57142857e-01,1.42857143e-01,5.71428571e-01,1.69398795e-01,5.33050578e-01
3.57142857e-01,1.42857143e-01,6.42857143e-01,1.37286143e-01,5.33050578e-01
3.57142857e-01,1.42857143e-01,7.14285714e-01,1.52255227e-01,5.33050578e-01
3.57142857e-01,1.42857143e-01,7.85714286e-01,1.51190411e-01,5.33050578e-01
3.57142857e-01,1.42857143e-01,8.57142857e-01,1.71812336e-01,5.33050578e-01
3.57142857e-01,1.42857143e-01,9.28571429e-01,1.45678683e-01,5.33050578e-01
3.57142857e-01,1.42857143e-01,1.00000000e+00,1.88688799e-01,5.33050578e-01
3.57142857e-01,2.14285714e-01,0.00000000e+00,1.43272698e-01,5.33050578e-01
3.57142857e-01,2.14285714e-01,7.14285714e-02,1.91246797e-01,5.33050577e-01
3.57142857e-01,2.14285714e-01,1.42857143e-01,1.44925718e-01,5.33048284e-01
3.57142857e-01,2.14285714e-01,2.14285714e-01,1.52529747e-01,5.33048613e-01
3.57142857e-01,2.14285714e-01,2.85714286e-01,1.46153041e-01,5.33047788e-01
3.57142857e-01,2.14285714e-01,3.57142857e-01,1.36936164e-01,5.33050577e-01
3.57142857e-01,2.14285714e-01,4.28571429e-01,1.46283714e-01,5.33050578e-01
3.57142857e-01,2.14285714e-01,5.00000000e-01,1.51985217e-01,5.33050578e-01
3.57142857e-01,2.14285714e-01,5.71428571e-01,1.54989384e-01,5.33050578e-01
3.57142857e-01,2.14285714e-01,6.42857143e-01,1.79359328e-01,5.33050578e-01
3.57142857e-01,2.14285714e-01,7.14285714e-01,1.46761452e-01,5.33050578e-01
3.57142857e-01,2.14285714e-01,7.85714286e-01,1.42960445e-01,5.33050578e-01
3.57142857e-01,2.14285714e-01,8.57142857e-01,1.52037932e-01,5.33050578e-01
3.57142857e-01,2.14285714e-01,9.28571429e-01,1.46997052e-01,5.33050578e-01
3.57142857e-01,2.14285714e-01,1.00000000e+00,1.54751108e-01,5.33050578e-01
3.57142857e-01,2.85714286e-01,0.00000000e+00,1.41046666e-01,5.33050578e-01
3.57142857e-01,2.85714286e-01,7.14285714e-02,1.50561538e-01,5.33050578e-01
3.57142857e-01,2.85714286e-01,1.42857143e-01,1.52216041e-01,5.33050577e-01
3.57142857e-01,2.85714286e-01,2.14285714e-01,1.58409971e-01,5.33050578e-01
3.57142857e-01,2.85714286e-01,2.85714286e-01,1.53991506e-01,5.33050577e-01
3.57142857e-01,2.85714286e-01,3.57142857e-01,1.55265233e-01,5.33050578e-01
3.57142857e-01,2.85714286e-01,4.28571429e-01,2.09815774e-01,5.33050578e-01
3.57142857e-01,2.85714286e-01,5.00000000e-01,1.49692674e-01,5.33050578e-01
3.57142857e-01,2.85714286e-01,5.71428571e-01,1.60262925e-01,5.33050578e-01
3.57142857e-01,2.85714286e-01,6.42857143e-01,1.80363816e-01,5.33050578e-01
3.57142857e-01,2.85714286e-01,7.14285714e-01,1.51211246e-01,5.33050578e-01
3.57142857e-01,2.85714286e-01,7.85714286e-01,1.51856989e-01,5.33050578e-01
3.57142857e-01,2.85714286e-01,8.57142857e-01,1.46471704e-01,5.33050577e-01
3.57142857e-01,2.85714286e-01,9.28571429e-01,1.66181639e-01,5.33050578e-01
3.57142857e-01,2.85714286e-01,1.00000000e+00,1.63539455e-01,5.33049140e-01
3.57142857e-01,3.57142857e-01,0.00000000e+00,1.36939933e-01,5.33050578e-01
3.57142857e-01,3.57142857e-01,7.14285714e-02,1.54149502e-01,5.33050578e-01
3.57142857e-01,3.57142857e-01,1.42857143e-01,1.86557040e-01,5.33049623e-01
3.57142857e-01,3.57142857e-01,2.14285714e-01,1.48002013e-01,5.33050578e-01
3.57142857e-01,3.57142857e-01,2.85714286e-01,1.43895018e-01,5.33050578e-01
3.57142857e-01,3.57142857e-01,3.57142857e-01,1.53735507e-01,5.33050578e-01
3.57142857e-01,3.57142857e-01,4.28571429e-01,1.43592168e-01,5.33050578e-01
3.57142857e-01,3.57142857e-01,5.00000000e-01,1.50997095e-01,5.33050578e-01
3.57142857e-01,3.57142857e-01,5.71428571e-01,1.82872274e-01,5.33050578e-01
3.57142857e-01,3.57142857e-01,6.42857143e-01,1.46531278e-01,5.33050578e-01
3.57142857e-01,3.57142857e-01,7.14285714e-01,1.50132854e-01,5.33050578e-01
3.57142857e-01,3.57142857e-01,7.85714286e-01,1.38300676e-01,5.33050577e-01
3.57142857e-01,3.57142857e-01,8.57142857e-01,1.93347555e-01,5.33047950e-01
3.57142857e-01,3.57142857e-01,9.28571429e-01,1.81605984e-01,5.33049140e-01
3.57142857e-01,3.57142857e-01,1.00000000e+00,1.45099447e-01,5.13101143e-01
3.57142857e-01,4.28571429e-01,0.00000000e+00,1.36676563e-01,5.33050578e-01
3.57142857e-01,4.28571429e-01,7.14285714e-02,1.44585271e-01,5.33049623e-01
3.57142857e-01,4.28571429e-01,1.42857143e-01,1.37959411e-01,5.13673578e-01
3.57142857e-01,4.28571429e-01,2.14285714e-01,1.44921829e-01,5.33049623e-01
3.57142857e-01,4.28571429e-01,2.85714286e-01,1.88236937e-01,5.33050578e-01
3.57142857e-01,4.28571429e-01,3.57142857e-01,1.55117818e-01,5.33050578e-01
3.57142857e-01,4.28571429e-01,4.28571429e-01,1.55888288e-01,5.33050578e-01
3.57142857e-01,4.28571429e-01,5.00000000e-01,1.50856201e-01,5.33050578e-01
3.57142857e-01,4.28571429e-01,5.71428571e-01,1.74041151e-01,5.33050578e-01
3.57142857e-01,4.28571429e-01,6.42857143e-01,1.72288183e-01,5.33050578e-01
3.57142857e-01,4.28571429e-01,7.14285714e-01,1.52862219e-01,5.33050578e-01
3.57142857e-01,4.28571429e-01,7.85714286e-01,1.88822325e-01,5.33050578e-01
3.57142857e-01,4.28571429e-01,8.57142857e-01,1.40325832e-01,5.33050577e-01
3.57142857e-01,4.28571429e-01,9.28571429e-01,1.69513596e-01,5.33050578e-01
3.57142857e-01,4.28571429e-01,1.00000000e+00,1.52613528e-01,5.33049140e-01
3.57142857e-01,5.00000000e-01,0.00000000e+00,1.41530338e-01,5.33050578e-01
