label,x,y,z,Ux,Uy,Uz,Umag,tooth,region
56175,-37.617195,-69.734093,33.043964,1.4284289e-11,-5.0988363e-11,6.2671431e-11,8.2046098e-11,BULK,BULK
56176,-37.58247,-70.021072,32.643532,1.5791139e-10,3.491675e-11,2.0980913e-10,2.6490575e-10,BULK,BULK
56177,-37.848846,-74.237183,28.29442,2.6975954e-07,3.0663591e-07,-2.6638716e-09,4.0841509e-07,BULK,BULK
56178,-37.85569,-74.629219,28.043798,4.2183899e-07,6.2861193e-07,-1.0149065e-07,7.638072e-07,BULK,BULK
56179,-38.154015,-74.546188,28.409081,4.7782612e-07,8.9692043e-07,-2.2653552e-07,1.0412024e-06,BULK,BULK
56180,-40.88456,-74.869308,32.626595,9.04238e-06,4.9342643e-06,6.1648166e-06,1.2004856e-05,BULK,BULK
56181,-41.236851,-74.742554,32.980141,9.2602795e-06,4.8614834e-06,6.4411474e-06,1.2283126e-05,BULK,BULK
56182,-41.071896,-74.457199,32.545635,9.2974451e-06,4.8943934e-06,6.3476805e-06,1.2275611e-05,BULK,BULK
56183,-37.904285,-79.440414,33.186954,5.5035084e-06,1.1333226e-05,3.391305e-06,1.3047282e-05,BULK,BULK
56184,-32.436398,-78.858826,20.875097,-1.4438416e-06,1.0344842e-05,1.1737912e-05,1.5712384e-05,BULK,BULK
56185,-32.175705,-79.046722,21.109707,-2.9654659e-06,1.0211769e-05,1.0338757e-05,1.4831187e-05,BULK,BULK
56186,-32.618584,-79.13723,21.074657,1.7743194e-07,1.0577661e-05,1.08056e-05,1.5122149e-05,BULK,BULK
56187,-39.527885,-74.879189,30.168859,1.0346123e-05,8.7712406e-06,3.6952047e-06,1.4058145e-05,BULK,BULK
56188,-39.787243,-74.533623,30.491154,1.0158179e-05,8.2133029e-06,2.4228823e-06,1.3285982e-05,BULK,BULK
56189,-39.60564,-74.392273,30.147451,3.3300453e-06,7.2896796e-06,-2.4377173e-06,8.376819e-06,BULK,BULK
56190,-37.649029,-70.989677,38.409119,2.9534638e-06,-1.8538306e-06,-1.0607858e-05,1.1166301e-05,BULK,BULK
56191,-37.591225,-70.591644,38.428078,3.7447717e-06,-8.5837115e-07,-1.110006e-05,1.1746125e-05,BULK,BULK
56192,-37.990341,-70.693237,38.365685,2.9644593e-06,-1.8371474e-06,-1.1653074e-05,1.2163768e-05,BULK,BULK
56193,-37.390392,-76.461327,27.100235,3.3242477e-06,7.3730771e-06,-3.8752396e-06,8.9682981e-06,BULK,BULK
56194,-37.589039,-76.621635,27.454699,1.1389465e-05,9.8242681e-06,3.9107253e-08,1.5041199e-05,BULK,BULK
